BTMR1037,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C(=CC(=C3)S(=O)(=O)N4CCN(CC4)C)O)O)C)O
BTMR1332,CC(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)O)O
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)O)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)O)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4O)C)O)O)C
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)O)C)O
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)O)C
BTMR1037,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C(=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)O)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)O
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)O)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(C(C4)O)C)O)O)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)O)C
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)O)C)O
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)O)C
BTMR1037,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C(=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)O)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)O
BTMR1037,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C(=CC(=C3)S(=O)(=O)N4CCN(CC4)C)O)O)C)O
BTMR1332,C(CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)O)O
BTMR0109,C1C(CC2=NN(C3=C2N=C(NC3=O)C4=C(C=CC(=C4)S(=O)(=O)N5CCN(CC5)C)O)C)O1
BTMR1037,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C(=CC(=C3)S(=O)(=O)N4CCN(CC4)C)O)O)C
BTMR1332,C=CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)O
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C(=CC(=C3)S(=O)(=O)N4CCN(CC4)C)O)O
BTMR1277,C(C(O)=O)O
BTMR1317,C(CO)O
BTMR0079,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCC)C)=O
BTMR9290,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](CC4)(C)[O-])O)OCC)C)O
BTMR9290,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC([N+](CC4)(C)[O-])O)OCC)C)O
BTMR9285,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCC)C)O)O
BTMR9285,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCCO)C)O
BTMR1190,C=C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCC)C)O
BTMR1328,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OC(C)O)C)O
BTMR1332,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)[O-])OCC)C)O
BTMR1332,O=C
BTMR1332,CC(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCC)O
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C([N+](CC4)(C)[O-])O)O)OCC)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](C(C4)O)(C)[O-])O)OCC)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](CC4O)(C)[O-])O)OCC)C
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](CC4)(C)[O-])O)OCC)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](CC4)(C)[O-])O)OCCO)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](CC4)(C)[O-])O)OCC)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](CC4)(C)[O-])O)OCC
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](CC4)(C)[O-])O)OC(C)O)C
BTMR1332,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)[O-])O)OCC)C
BTMR1332,O=C
BTMR9290,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C([N+](CC4)(C)[O-])O)O)OCC)C
BTMR9290,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC([N+](C(C4)O)(C)[O-])O)OCC)C
BTMR9290,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C[N+](C(C4)O)(C)[O-])O)OCC)C
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC([N+](CC4)(C)[O-])O)OCC)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC([N+](CC4)(C)[O-])O)OCCO)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC([N+](CC4)(C)[O-])O)OCC)C
BTMR1332,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(O)N(CC4)[O-])OCC)C
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC([N+](CC4)(C)[O-])O)OC(C)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC([N+](CC4)(C)[O-])O)OCC
BTMR1061,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCCO)C)O
BTMR1328,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OC(C)O)C)O
BTMR1332,C(CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCC)O
BTMR1332,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)[O-])OCC)C)O
BTMR1332,O=C
BTMR0105,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCC=O)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCCO)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCCO
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OC(CO)O)C
BTMR1332,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)[O-])OCCO)C
BTMR1332,O=C
BTMR0109,C1C(CC2=NN(C3=C2N=C(NC3=O)C4=C(C=CC(=C4)S(=O)(=O)N5CC[N+](CC5)(C)[O-])OCC)C)O1
BTMR1328,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OC(C)O)C
BTMR1332,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)[O-])OCC)C
BTMR1332,O=C
BTMR1332,C=CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OCC
BTMR1332,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)[O-])OC(C)O)C
BTMR1332,O=C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[N+](CC4)(C)[O-])OC(C)O
BTMR1332,O=C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)[O-])OCC
BTMR0079,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCC)C)=O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNCC4)O)OCC)C)O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NCC4)O)OCC)C)O
BTMR1061,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCC)C)O)O
BTMR1061,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCCO)C)O
BTMR1190,C=C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCC)C)O
BTMR1328,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OC(C)O)C)O
BTMR1332,CC(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCC)O
BTMR1332,O=C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(NCC4)O)O)OCC)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNC(C4)O)O)OCC)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNCC4O)O)OCC)C
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNCC4)O)OCC)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNCC4)O)OCCO)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNCC4)O)OCC)C
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNCC4)O)OC(C)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNCC4)O)OCC
BTMR1332,O=C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(NCC4)O)O)OCC)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)O)O)OCC)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CNC(C4)O)O)OCC)C
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NCC4)O)OCC)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NCC4)O)OCCO)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NCC4)O)OCC)C
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NCC4)O)OC(C)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NCC4)O)OCC
BTMR1332,O=C
BTMR1061,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCCO)C)O
BTMR1328,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCC)C)O)O
BTMR1328,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OC(C)O)C)O
BTMR1332,C(CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCC)O
BTMR1332,O=C
BTMR0105,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCC=O)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCCO)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCCO
BTMR1332,O=C
BTMR0109,C1C(CC2=NN(C3=C2N=C(NC3=O)C4=C(C=CC(=C4)S(=O)(=O)N5CCNCC5)OCC)C)O1
BTMR1328,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OC(C)O)C
BTMR1332,C=CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OCC
BTMR1332,O=C
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OC(C)O)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OC(CO)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCNCC4)OC(C)O
BTMR1332,O=C
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCC)C)=O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCC)C)=O
BTMR1061,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCCO)C)=O
BTMR9298,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C)=O)O
BTMR9298,CC(C(C1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C)O)=O
BTMR1328,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OC(C)O)C)=O
BTMR1332,CC(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)=O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)OCC)C)O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)OCC)C)O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4O)C)O)OCC)C)O
BTMR9285,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCC)C)O)O
BTMR9285,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCCO)C)O
BTMR1190,C=C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCC)C)O
BTMR1328,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OC(C)O)C)O
BTMR1332,CC(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCC)O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)OCC)C)O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(C(C4)O)C)O)OCC)C)O
BTMR1070,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)OCC)C)O
BTMR9285,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCC)C)O)O
BTMR9285,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCCO)C)O
BTMR1190,C=C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCC)C)O
BTMR1328,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OC(C)O)C)O
BTMR1332,CC(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCC)O
BTMR0105,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C)O)=O
BTMR1061,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCCO)C)O)O
BTMR1328,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OC(C)O)C)O)O
BTMR1332,C(C(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)O)O
BTMR0105,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC=O)C)O
BTMR1190,C=C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCCO)C)O
BTMR1332,CC(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCCO)O
BTMR1328,C=C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OC(C)O)C)O
BTMR1332,C=C(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)O
BTMR9285,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OC(C)O)C)O)O
BTMR9285,CC(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OC(CO)O)C)O
BTMR1332,CC(CC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OC(C)O)O
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(C(C4)O)C)O)O)OCC)C
BTMR1070,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4O)C)O)O)OCC)C
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)OCC)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)OCCO)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)OCC)C
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)OC(C)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(C(N(CC4)C)O)O)OCC
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)OCC)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)OCCO)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)OCC)C
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)OC(C)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(C(C4)O)C)O)OCC
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4O)C)O)OCC)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4O)C)O)OCCO)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4O)C)O)OCC)C
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4O)C)O)OC(C)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4O)C)O)OCC
BTMR1061,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCCO)C)O
BTMR1328,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCC)C)O)O
BTMR1328,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OC(C)O)C)O
BTMR1332,C(CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCC)O
BTMR0105,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCC=O)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCCO)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCCO
BTMR0109,C1C(CC2=NN(C3=C2N=C(NC3=O)C4=C(C=CC(=C4)S(=O)(=O)N5C(CN(CC5)C)O)OCC)C)O1
BTMR1328,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OC(C)O)C
BTMR1332,C=CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OCC
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OC(C)O)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OC(CO)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4C(CN(CC4)C)O)OC(C)O
BTMR9285,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(C(C4)O)C)O)OCC)C)O
BTMR9285,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(C(C4)O)C)O)OCCO)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(C(C4)O)C)O)OCC)C
BTMR1328,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(C(C4)O)C)O)OC(C)O)C
BTMR1332,CCCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(C(C4)O)C)O)OCC
BTMR1061,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCCO)C)O
BTMR1328,C(C(CC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCC)C)O)O
BTMR1328,C(CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OC(C)O)C)O
BTMR1332,C(CCC1=NNC2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCC)O
BTMR0105,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCC=O)C
BTMR1190,C=CCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC(N(CC4)C)O)OCCO)C
